srcIP,destIP,srcMAC,destMAC,srcPort,destPort,packetLen
/172.16.83.70,/172.16.83.255,30:35:ad:a5:ac:10,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),96
/172.16.81.136,/172.16.83.255,ac:d1:b8:83:58:b9,ff:ff:ff:ff:ff:ff,138 (NETBIOS Datagram Service),138 (NETBIOS Datagram Service),216
/172.16.81.136,/172.16.83.255,ac:d1:b8:83:58:b9,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),96
/172.16.82.130,/172.16.83.255,b8:76:3f:f5:97:91,ff:ff:ff:ff:ff:ff,36089 (unknown),137 (NETBIOS Name Service),78
/172.16.82.107,/172.16.83.255,ac:7b:a1:63:b3:57,ff:ff:ff:ff:ff:ff,52788 (unknown),137 (NETBIOS Name Service),78
/172.16.82.185,/172.16.83.255,f0:79:60:22:27:a2,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),78
/172.16.82.185,/172.16.83.255,f0:79:60:22:27:a2,ff:ff:ff:ff:ff:ff,137 (NETBIOS Name Service),137 (NETBIOS Name Service),78
/172.16.82.240,/172.16.83.255,60:6d:c7:ff:92:21,ff:ff:ff:ff:ff:ff,58946 (unknown),137 (NETBIOS Name Service),78
/172.16.83.23,/172.16.83.255,60:6d:c7:a3:c6:4b,ff:ff:ff:ff:ff:ff,37463 (unknown),137 (NETBIOS Name Service),78
/172.16.82.33,/172.16.83.255,e0:06:e6:d5:31:85,ff:ff:ff:ff:ff:ff,41349 (unknown),137 (NETBIOS Name Service),78
/172.16.80.16,/172.16.83.255,00:71:cc:9c:a4:8d,ff:ff:ff:ff:ff:ff,53975 (unknown),137 (NETBIOS Name Service),78
/172.16.83.123,/172.16.83.255,68:a3:c4:cb:1f:6c,ff:ff:ff:ff:ff:ff,33279 (unknown),137 (NETBIOS Name Service),78
/172.16.82.246,/172.16.83.255,30:3a:64:ab:8b:0f,ff:ff:ff:ff:ff:ff,51188 (unknown),137 (NETBIOS Name Service),78
/172.16.83.134,/172.16.83.255,08:d4:0c:3a:c1:81,ff:ff:ff:ff:ff:ff,36185 (unknown),137 (NETBIOS Name Service),78
/172.16.83.120,/172.16.83.255,10:f0:05:5c:d3:84,ff:ff:ff:ff:ff:ff,41689 (unknown),137 (NETBIOS Name Service),78
/172.16.82.203,/172.16.83.255,58:fb:84:cc:dc:56,ff:ff:ff:ff:ff:ff,60359 (unknown),137 (NETBIOS Name Service),78
/172.16.82.239,/172.16.83.255,84:4b:f5:99:6c:37,ff:ff:ff:ff:ff:ff,58318 (unknown),137 (NETBIOS Name Service),78
/172.16.81.71,/172.16.83.255,60:6c:66:d7:97:c2,ff:ff:ff:ff:ff:ff,43312 (unknown),137 (NETBIOS Name Service),78
/172.16.80.63,/172.16.83.255,ac:72:89:39:45:72,ff:ff:ff:ff:ff:ff,60162 (unknown),137 (NETBIOS Name Service),78
/172.16.81.27,/239.255.255.250,c4:42:02:67:24:21,01:00:5e:7f:ff:fa,34017 (unknown),1900 (unknown),153
/172.16.82.231,/172.16.83.255,c8:3a:35:c3:7b:91,ff:ff:ff:ff:ff:ff,54915 (unknown),54915 (unknown),291
/172.16.83.108,/224.0.0.251,98:de:d0:0a:c0:62,01:00:5e:00:00:fb,5353 (unknown),5353 (unknown),40
