srcIP,destIP,srcMAC,destMAC,srcPort,destPort,isSYN,isRST,isACK,isFIN,isPSH,packetLen
/172.217.26.162,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),50226 (unknown),false,false,true,false,false,false,40
/172.217.26.162,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),50226 (unknown),false,false,true,false,false,true,324
/172.16.83.127,/172.217.26.162,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,50226 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.217.26.162,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),50226 (unknown),false,false,true,false,false,true,147
/172.16.83.127,/172.217.26.162,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,50226 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/172.217.26.162,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,50226 (unknown),443 (HTTPS),false,false,true,false,false,true,78
/172.217.26.162,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),50226 (unknown),false,false,true,false,false,true,439
/172.16.83.127,/172.217.26.162,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,50226 (unknown),443 (HTTPS),false,false,true,false,false,true,86
/172.217.26.162,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),50226 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,true,290
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,true,211
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,true,231
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,true,887
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,true,86
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,592
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,181
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,true,435
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,true,329
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,true,78
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,40
/216.58.197.65,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),49084 (unknown),false,false,true,false,false,true,196
/172.16.83.127,/216.58.197.65,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,49084 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.65,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,49084 (unknown),443 (HTTPS),false,false,true,false,false,true,91
/216.58.197.65,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),49084 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.65,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,49084 (unknown),443 (HTTPS),false,false,true,false,false,true,217
/216.58.197.65,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),49084 (unknown),false,false,true,false,false,false,40
/216.58.197.65,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),49084 (unknown),false,false,true,false,false,true,109
/172.16.83.127,/216.58.197.65,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,49084 (unknown),443 (HTTPS),false,false,true,false,false,true,78
/216.58.197.65,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),49084 (unknown),false,false,true,false,false,true,78
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,true,126
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,true,99
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.35,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59862 (unknown),443 (HTTPS),false,false,true,false,false,true,86
/216.58.197.35,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59862 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.65,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,49084 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,227
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,507
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,196
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,196
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,82
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,172
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,true,149
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,true,86
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,false,1500
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,true,1071
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/216.58.197.46,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),52168 (unknown),false,false,true,false,false,true,1071
/172.16.83.127,/216.58.197.46,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,52168 (unknown),443 (HTTPS),false,false,true,false,false,false,52
