numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort
4,0,98,29,0,4,42,56,29,6,2,0,2,1,46
0,1,100,48,0,0,49,49,22,7,0,1,0,1,42
0,0,100,13,0,0,81,84,80,3,0,0,0,0,84
0,0,100,11,0,0,79,80,78,3,0,0,0,1,16
2,0,99,41,0,5,48,50,18,8,1,0,1,1,19
0,0,100,21,0,1,48,60,47,8,0,0,0,1,27
0,0,100,12,0,0,63,63,62,2,0,0,0,0,63
0,0,100,6,0,0,64,64,63,2,0,0,0,0,64
10,0,95,34,0,11,54,44,23,10,5,0,5,1,35
2,1,99,40,0,3,47,51,17,11,1,1,1,14,17
0,0,100,13,0,0,63,63,62,1,0,0,0,1,63
0,0,100,8,0,0,62,64,61,2,0,0,0,1,64
0,0,100,41,0,1,45,53,18,9,0,0,0,3,16
0,0,100,6,0,0,64,64,63,2,0,0,0,0,64
1,0,99,11,0,0,63,63,62,2,1,0,0,1,63
1,0,99,29,0,0,41,57,31,6,1,0,0,1,57
1,0,99,28,0,8,45,53,25,10,1,0,0,1,16
0,0,100,9,0,0,65,65,64,1,0,0,0,0,65
0,0,100,7,0,0,65,65,64,1,0,0,0,0,65
2,0,99,40,0,2,47,51,20,9,1,0,1,1,29
0,0,100,36,0,1,47,59,46,6,0,0,0,1,59
0,0,100,21,0,0,50,62,49,3,0,0,0,0,30
0,0,100,10,0,0,57,63,56,3,0,0,0,1,63
0,0,100,8,0,0,59,65,58,2,0,0,0,1,65
2,0,99,15,0,0,46,62,45,4,1,0,1,1,62
0,0,100,43,0,1,45,53,27,6,0,0,0,1,50
0,0,100,39,0,1,52,46,35,6,0,0,0,1,45
0,0,100,4,0,0,62,65,61,3,0,0,0,1,65
0,0,100,12,0,0,57,66,56,3,0,0,0,2,66
0,0,100,30,0,1,55,43,25,7,0,0,0,1,30
4,1,98,36,0,2,50,48,31,6,2,1,2,7,34
16,1,92,34,0,0,46,52,23,11,8,1,8,1,52
2,0,99,39,0,0,39,61,38,8,1,0,1,28,33
2,0,99,49,0,0,39,59,13,7,1,0,1,2,59
3,0,98,42,0,0,33,65,24,7,2,0,1,2,63
0,0,100,48,0,0,55,63,54,3,0,0,0,0,57
2,0,99,47,0,0,36,62,33,5,1,0,1,1,62
2,0,99,44,0,0,37,61,34,4,1,0,1,0,61
1,0,99,36,0,2,38,60,31,11,1,0,0,1,52
9,6,95,27,0,14,53,45,11,16,4,6,3,1,31
2,1,99,40,0,0,51,60,50,2,1,0,1,0,60
8,0,96,39,0,0,42,56,30,6,4,0,4,2,56
0,0,100,37,0,0,36,62,32,7,0,0,0,2,46
8,0,96,37,0,0,40,58,35,6,4,0,4,0,22
8,6,96,29,0,6,49,49,13,16,4,6,4,2,39
8,0,96,39,0,0,44,54,25,10,4,0,4,18,27
2,0,99,42,0,0,43,63,42,3,1,0,1,0,63
2,0,99,32,0,0,45,62,44,4,1,0,1,1,62
0,0,100,44,0,0,41,57,29,3,0,0,0,1,23
6,0,97,28,0,0,39,59,17,8,3,0,3,1,55
2,0,99,44,0,0,39,59,13,8,1,0,1,2,59
7,0,96,46,0,0,43,55,14,13,4,0,3,2,51
1,0,100,25,0,0,57,65,56,4,0,0,0,1,63
6,0,97,45,0,0,41,57,21,13,3,0,3,2,56
4,0,98,41,0,0,51,47,20,13,2,0,2,4,43
7,0,95,41,0,0,66,32,12,16,5,0,2,7,19
20,1,90,31,0,1,48,50,14,15,10,1,10,8,40
0,0,100,45,0,4,38,60,21,10,0,0,0,1,60
8,0,96,44,0,0,43,55,11,12,4,0,3,1,43
8,0,96,38,0,6,47,51,13,13,4,0,4,2,47
2,0,99,51,0,0,40,58,19,11,1,0,1,3,58
5,5,97,38,0,11,46,52,39,13,3,5,2,1,51
32,0,84,27,0,0,55,43,5,21,15,0,15,4,22
10,0,95,40,0,2,46,52,9,17,5,0,5,2,50
14,0,93,39,0,2,48,50,9,21,7,0,7,2,46
1,0,99,51,0,0,38,60,11,14,1,0,0,2,60
2,0,99,41,0,4,44,54,18,21,1,0,1,2,54
17,5,90,28,0,10,51,47,14,20,10,5,7,8,38
6,0,95,38,0,9,47,51,11,16,5,0,2,3,42
17,1,91,34,0,3,52,46,6,18,9,1,8,4,29
31,0,85,26,0,2,58,40,4,23,14,0,16,2,26
0,4,100,46,0,5,43,55,12,21,0,4,0,3,51
2,1,99,32,0,18,46,52,4,19,1,0,1,1,44
3,1,97,35,0,15,48,50,10,23,3,1,2,3,44
2,1,99,16,0,17,47,58,46,12,1,1,1,2,54
0,0,100,10,0,0,79,79,78,1,0,0,0,0,79
0,0,100,10,0,0,76,76,75,1,0,0,0,1,76
3,0,97,8,0,8,55,71,54,12,3,0,2,1,71
3,0,97,23,0,0,52,68,51,5,2,0,2,2,13
0,0,100,27,0,2,32,66,25,5,0,0,0,1,50
0,0,100,18,0,2,46,72,45,4,0,0,0,1,72
0,0,100,30,0,0,40,58,28,3,0,0,0,1,27
0,0,100,38,0,0,45,53,42,4,0,0,0,0,45
7,15,95,11,0,36,73,25,4,46,5,15,2,9,19
4,2,98,23,0,19,45,53,34,21,2,1,2,27,26
2,0,99,35,0,0,61,63,60,2,1,0,1,0,63
0,0,100,41,0,0,65,65,64,1,0,0,0,0,65
0,0,100,22,0,1,38,60,37,3,0,0,0,1,21
2,0,99,17,0,0,52,65,51,3,1,0,1,0,65
0,0,100,16,0,2,50,54,49,5,0,0,0,11,50
6,0,95,33,0,19,67,31,14,19,5,0,1,3,26
8,0,96,34,0,1,48,50,27,10,4,0,4,1,50
0,0,100,41,0,2,42,59,41,6,0,0,0,2,26
2,0,99,47,0,0,55,64,54,3,1,0,1,0,64
4,0,97,41,0,0,52,54,51,7,3,0,1,2,32
2,0,99,41,0,0,40,61,39,7,1,0,1,2,61
2,0,99,44,0,0,42,56,11,13,1,0,1,1,53
6,0,97,31,0,3,47,51,29,14,3,0,3,1,43
0,1,100,31,0,8,43,55,20,9,0,1,0,1,55
0,9,100,28,0,14,56,42,17,25,0,9,0,3,40
5,0,95,20,0,5,49,49,19,21,5,0,2,1,47
2,0,99,31,0,0,46,54,45,9,1,0,1,1,35
0,0,100,37,0,2,43,55,23,8,0,0,0,2,26
