numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort
0,51,49,10,0,3,56,49,55,36,0,50,0,2,33
0,76,24,10,0,0,77,74,76,16,0,75,0,0,74
2,52,47,18,0,0,55,51,54,35,1,51,1,0,51
3,66,33,25,0,0,67,67,66,14,2,65,2,3,64
1,81,19,16,0,0,81,81,80,10,1,80,1,0,81
0,74,26,15,0,1,75,72,74,14,0,73,0,1,72
0,70,30,22,0,0,70,68,69,17,0,69,0,1,68
4,66,32,27,0,0,67,67,66,20,2,65,2,0,67
22,45,45,31,0,0,56,56,55,26,12,44,12,3,41
35,20,62,27,0,6,52,46,51,13,17,19,18,2,26
49,41,45,2,0,0,77,74,76,11,34,41,34,1,74
67,0,78,2,0,2,48,50,47,18,44,0,37,0,37
73,0,73,2,0,0,47,51,46,18,45,0,40,3,51
53,5,78,6,0,1,44,54,43,14,35,5,30,0,34
43,1,83,6,0,3,43,63,34,20,27,1,25,3,63
24,0,92,6,0,3,55,74,23,21,15,0,13,2,22
49,0,80,2,0,1,43,67,30,22,28,0,24,0,24
67,2,80,10,0,5,63,61,62,21,48,2,48,4,35
47,0,83,2,0,6,49,53,44,24,30,0,30,1,42
36,2,88,14,0,7,45,53,44,22,25,2,24,3,17
22,6,83,27,0,14,56,42,55,16,11,6,11,0,29
36,0,91,8,0,10,59,59,58,19,27,0,27,0,59
32,0,88,0,0,0,53,79,18,22,19,0,19,4,8
68,0,77,0,0,0,52,54,43,28,44,0,42,4,28
40,2,82,14,0,6,42,56,41,16,23,2,16,3,27
48,2,81,2,0,0,43,65,32,21,31,2,29,0,29
49,0,84,0,0,0,46,66,31,26,32,0,30,4,27
38,2,88,6,0,2,50,63,34,22,27,2,27,4,27
71,0,80,0,0,0,50,49,49,21,50,0,49,8,48
67,0,78,0,0,0,49,54,43,24,44,0,43,4,38
52,0,79,0,0,0,68,68,29,29,30,0,30,3,68
41,2,89,13,0,11,65,65,64,19,31,2,31,3,62
26,24,63,8,0,6,49,49,48,23,13,23,13,13,33
32,7,85,14,0,6,49,49,48,13,23,7,19,2,21
27,15,75,27,0,6,51,51,50,22,16,15,16,0,51
4,60,40,3,0,6,79,79,78,12,4,60,4,0,79
55,3,77,1,0,1,58,59,38,24,34,3,34,4,26
51,2,80,5,0,1,52,60,37,21,32,2,30,5,50
28,5,88,19,0,8,47,51,46,14,20,5,20,4,25
43,1,84,5,0,1,45,65,32,21,27,1,27,3,65
69,2,74,2,0,0,46,52,45,18,44,2,40,4,27
57,0,85,0,0,0,53,57,40,25,41,0,41,2,39
62,0,88,2,0,1,52,46,51,19,49,0,45,2,45
49,2,80,5,0,3,47,60,37,28,30,2,30,3,60
45,2,84,8,0,1,39,59,38,18,30,2,28,4,14
60,0,82,1,0,1,52,55,42,22,42,0,41,0,41
61,0,78,0,0,0,60,60,37,24,38,0,38,4,27
40,4,89,16,0,6,54,44,53,12,32,4,30,4,30
53,0,87,4,0,2,45,53,44,16,39,0,39,3,39
28,6,84,18,0,6,55,57,40,22,17,6,17,0,39
19,13,81,10,0,9,52,46,51,20,12,13,12,4,46
57,9,69,8,0,2,49,49,48,20,34,9,28,2,36
48,4,82,6,0,2,45,53,44,22,34,4,33,3,37
38,24,66,14,0,1,54,51,53,19,27,24,27,4,39
46,0,79,5,0,3,59,66,31,25,24,0,24,2,66
59,0,91,9,0,3,61,46,60,14,49,0,46,6,23
11,2,94,8,0,4,43,80,17,16,6,2,5,7,12
24,2,89,4,0,1,73,79,18,27,14,2,14,3,79
21,2,94,16,0,7,39,59,38,17,16,2,16,1,22
51,3,78,4,0,1,43,62,35,18,31,3,29,4,22
14,1,97,23,0,14,54,49,53,16,12,1,12,6,38
6,0,97,17,0,25,64,60,63,18,3,0,3,3,60
6,0,99,23,0,19,66,64,65,19,5,0,5,4,60
16,1,93,16,0,18,64,64,63,20,10,1,10,4,52
8,32,65,19,0,9,65,57,64,19,5,32,4,0,57
14,7,88,27,0,17,59,39,58,16,9,7,6,3,36
10,1,95,3,0,6,55,77,20,29,6,1,6,1,21
6,2,96,29,0,19,66,53,65,13,4,2,2,6,42
6,2,95,13,0,16,48,50,47,18,3,2,3,1,42
8,2,95,13,0,11,51,62,35,29,5,2,3,0,31
0,0,100,12,0,32,83,83,82,10,0,0,0,13,9
0,0,100,21,0,27,74,74,73,13,0,0,0,0,74
0,0,100,31,0,24,68,68,67,18,0,0,0,1,68
0,0,100,17,0,28,82,82,81,11,0,0,0,0,82
0,8,92,35,0,20,64,34,63,13,0,8,0,1,34
0,0,100,33,0,24,63,62,62,22,0,0,0,4,62
2,0,99,17,0,20,66,63,65,13,1,0,1,5,21
2,0,99,27,0,22,68,58,67,12,1,0,1,0,58
0,0,100,28,0,28,70,70,69,17,0,0,0,5,57
0,0,100,19,0,26,72,72,71,14,0,0,0,1,72
0,4,96,31,0,21,68,62,67,20,0,4,0,1,62
0,2,98,22,0,25,75,72,74,14,0,2,0,0,72
0,0,100,28,0,25,71,71,70,18,0,0,0,1,71
0,0,100,27,0,22,72,72,71,15,0,0,0,0,72
0,0,100,15,0,24,71,71,70,15,0,0,0,2,71
20,6,85,15,0,5,35,67,30,21,11,5,9,0,27
2,2,97,21,0,10,45,68,29,26,0,2,0,2,68
0,0,100,14,0,36,85,85,84,12,0,0,0,0,85
0,0,100,15,0,19,65,65,64,22,0,0,0,0,65
0,0,100,27,0,25,69,69,68,19,0,0,0,1,69
0,0,100,31,0,22,68,57,67,16,0,0,0,1,57
0,0,100,28,0,27,67,66,66,19,0,0,0,3,66
0,0,100,12,0,29,81,81,80,8,0,0,0,6,69
4,0,98,26,0,20,60,55,59,18,2,0,2,1,55
0,0,100,2,0,12,68,72,25,39,0,0,0,50,23
0,12,88,16,0,10,57,57,40,33,0,12,0,4,57
4,9,89,20,0,13,54,56,40,33,2,9,2,2,56
4,31,67,19,0,13,74,72,73,13,2,31,2,0,72
0,34,66,19,0,6,49,49,48,26,0,34,0,1,47
0,32,68,33,0,12,66,46,65,10,0,31,0,1,46
0,28,72,41,0,9,50,48,49,16,0,27,0,0,29
13,50,44,11,0,2,67,57,66,14,7,50,6,0,57
1,67,33,1,0,2,79,78,78,13,1,66,1,4,78
5,19,79,21,0,3,39,68,29,23,3,18,3,0,20
5,47,52,22,0,4,60,60,59,27,4,47,4,1,60
3,39,60,31,0,2,48,50,47,32,2,38,2,2,40
12,20,74,8,0,2,48,67,30,31,6,19,6,4,24
8,17,81,19,0,2,54,70,27,35,5,17,5,0,17
0,42,58,30,0,1,47,54,43,28,0,41,0,0,39
0,65,35,25,0,0,64,64,63,20,0,64,0,5,22
0,51,49,33,0,3,55,52,54,22,0,50,0,4,44
0,59,41,40,0,1,59,59,58,25,0,58,0,0,59
0,70,30,17,0,13,82,82,81,11,0,69,0,0,82
0,54,46,33,0,1,54,54,53,24,0,53,0,0,54
0,76,24,15,0,8,84,78,83,7,0,75,0,1,78
0,62,38,19,0,16,79,71,78,8,0,61,0,0,71
0,58,42,35,0,3,61,58,60,21,0,57,0,5,39
0,47,53,33,0,12,66,49,65,22,0,47,0,0,49
0,57,43,31,0,6,68,61,67,22,0,56,0,3,32
4,40,58,33,0,5,48,50,47,18,2,39,2,0,37
0,61,39,22,0,10,70,62,69,10,0,60,0,0,62
0,53,47,33,0,5,59,56,58,21,0,53,0,5,48
8,67,29,20,0,1,73,62,72,8,4,66,4,0,62
0,65,35,23,0,2,66,66,65,13,0,64,0,0,66
0,61,39,34,0,0,60,60,59,29,0,60,0,3,38
0,61,39,32,0,2,62,62,61,31,0,60,0,0,62
0,74,26,20,0,0,73,73,72,15,0,73,0,3,53
9,41,55,35,0,0,56,54,55,25,5,40,4,3,28
14,40,55,15,0,3,55,46,54,18,9,39,9,0,46
17,38,57,23,0,2,57,46,56,13,12,37,12,1,46
19,16,76,28,0,6,45,53,44,13,11,16,10,3,53
66,17,57,6,0,1,59,54,58,17,40,17,40,0,54
17,40,60,23,0,0,56,48,55,13,17,39,17,0,48
0,61,39,35,0,0,60,60,59,20,0,60,0,0,60
0,71,29,28,0,0,70,70,69,16,0,70,0,1,70
6,65,32,13,0,0,68,62,67,13,3,64,3,1,62
8,55,41,22,0,1,60,51,59,23,4,54,4,0,51
4,60,38,27,0,0,61,59,60,26,2,59,2,0,59
3,51,48,26,0,1,54,52,53,17,2,50,2,4,23
4,94,6,1,0,0,98,97,97,1,4,93,4,0,97
5,51,47,30,0,2,59,51,58,16,3,50,3,1,51
4,48,50,27,0,1,52,47,51,19,2,47,2,3,47
55,20,60,0,0,0,54,54,53,17,34,20,34,3,38
23,14,80,28,0,7,51,47,50,14,17,14,16,4,15
59,0,78,0,0,0,56,62,35,24,36,0,36,7,36
86,0,79,0,0,0,64,64,63,13,64,0,64,0,64
70,3,74,4,0,0,50,48,49,19,46,3,46,0,46
33,13,75,22,0,5,47,51,46,15,21,13,18,3,18
17,0,95,21,0,15,51,51,50,23,11,0,11,3,42
15,4,91,10,0,18,63,59,62,14,10,4,10,1,59
48,3,78,8,0,2,37,61,36,15,28,3,22,3,61
56,4,84,7,0,2,53,45,52,15,44,4,43,6,43
31,4,84,13,0,5,43,62,35,21,18,4,18,3,17
57,3,79,6,0,1,45,53,44,25,39,3,38,4,19
55,0,83,0,0,0,58,61,36,29,37,0,37,3,29
42,3,83,3,0,0,59,68,29,28,27,3,25,2,25
47,5,78,9,0,2,43,58,39,19,30,4,27,3,58
34,11,75,18,0,3,40,58,39,18,19,11,19,3,20
52,3,80,4,0,1,47,59,38,19,34,3,34,2,34
60,4,81,4,0,0,48,50,47,19,44,4,44,2,44
50,4,77,6,0,1,54,61,36,22,30,4,29,3,23
64,2,82,2,0,0,49,49,48,17,48,1,46,4,35
71,0,82,0,0,0,52,52,51,21,52,0,52,1,52
40,5,80,12,0,3,47,60,37,23,24,5,23,0,23
35,12,78,17,0,7,57,45,56,18,25,12,21,2,45
18,19,75,15,0,7,49,49,48,16,12,18,12,0,49
12,30,64,29,0,8,58,41,57,14,6,29,6,4,40
14,22,71,8,0,17,70,68,69,11,7,21,7,23,23
49,1,85,3,0,1,47,60,37,17,34,1,34,2,32
35,17,70,21,0,2,44,54,43,13,21,17,21,3,54
54,4,79,4,0,0,50,58,39,20,36,4,36,3,36
72,2,75,4,0,1,53,46,52,20,48,2,46,7,45
32,2,90,6,0,4,53,65,32,28,23,2,22,3,22
40,2,82,6,0,0,49,69,28,23,24,1,22,3,23
59,0,81,0,0,0,59,59,38,22,39,0,39,3,39
68,1,84,2,0,1,55,52,54,22,52,1,52,0,52
41,13,72,17,0,3,45,53,44,22,25,13,20,5,20
53,13,70,14,0,0,52,46,51,22,35,13,31,3,33
28,21,73,19,0,6,58,56,57,18,21,21,21,1,56
21,18,73,9,0,4,41,57,40,22,12,18,12,2,41
80,0,87,0,0,0,66,66,65,16,66,0,66,10,38
36,10,78,17,0,5,45,53,44,15,23,10,21,2,23
44,6,79,11,0,4,46,52,45,30,28,6,28,4,30
54,2,88,6,0,2,56,52,55,24,43,2,43,0,52
42,11,75,11,0,0,41,60,37,19,27,11,25,4,13
55,3,84,3,0,0,51,54,43,22,42,2,41,9,54
43,4,80,4,0,0,62,68,29,40,26,4,25,3,68
38,9,73,9,0,0,55,69,28,32,19,9,18,1,18
92,3,87,3,0,0,84,74,83,7,81,3,74,1,74
62,0,85,0,0,0,46,52,45,17,46,0,46,1,46
39,0,89,5,0,3,63,63,34,35,27,0,27,4,28
10,7,88,28,0,15,55,48,54,29,5,7,5,2,48
14,28,65,31,0,6,49,49,48,20,7,27,7,0,32
22,21,75,5,0,8,71,62,70,8,18,21,16,0,62
28,12,83,7,0,7,59,57,58,16,22,12,22,0,57
2,4,95,30,0,17,51,49,50,20,1,4,1,0,49
2,10,90,14,0,17,68,61,67,10,1,10,1,13,61
12,6,90,18,0,11,46,52,45,23,8,6,8,5,52
4,0,98,37,0,12,49,49,48,25,2,0,2,1,49
0,0,100,30,0,21,51,51,50,26,0,0,0,1,51
16,11,81,35,0,14,56,42,55,13,8,11,8,3,32
1,1,99,33,0,24,66,64,65,20,1,1,1,0,64
1,0,100,8,0,29,91,91,90,6,1,0,1,0,91
0,0,100,1,0,35,98,98,97,1,0,0,0,0,98
0,1,99,1,0,33,98,97,97,1,0,1,0,0,97
0,3,97,20,0,20,61,58,60,9,0,3,0,0,58
6,2,96,15,0,20,53,51,52,25,4,2,4,0,51
4,0,98,21,0,23,72,70,71,13,2,0,1,0,70
4,2,96,30,0,22,66,62,65,17,2,2,2,0,62
20,10,80,19,0,8,44,54,43,19,10,10,10,2,54
10,6,92,10,0,7,49,62,35,28,8,6,6,26,23
0,1,99,2,0,0,71,98,3,41,0,0,0,0,98
0,1,99,25,0,18,55,55,42,34,0,0,0,2,55
0,0,100,22,0,29,77,77,76,19,0,0,0,1,77
0,0,100,6,0,14,93,93,92,5,0,0,0,0,93
4,0,98,12,0,21,84,82,83,8,2,0,2,0,82
12,10,84,26,0,16,58,40,57,10,6,10,6,1,39
4,2,96,26,0,21,67,63,66,13,2,2,2,0,63
4,17,81,18,0,16,67,61,66,10,2,17,2,0,61
0,21,79,33,0,16,66,66,65,20,0,21,0,0,66
0,16,84,32,0,13,67,65,66,20,0,16,0,0,65
0,4,96,23,0,21,61,57,60,24,0,4,0,0,57
2,2,97,2,0,16,67,64,66,17,1,2,1,0,64
6,6,91,36,0,15,53,45,52,16,3,6,3,1,45
0,0,100,24,0,28,75,75,74,16,0,0,0,0,75
4,4,94,17,0,20,70,61,69,10,2,4,2,0,61
4,2,96,18,0,16,49,49,48,16,2,2,2,0,45
3,0,98,20,0,29,74,72,73,15,1,0,2,0,72
0,0,100,27,0,23,69,69,68,22,0,0,0,0,69
0,15,85,25,0,19,74,74,73,18,0,15,0,1,74
6,18,79,15,0,6,56,58,39,35,3,17,3,0,38
6,39,60,15,0,5,58,58,57,27,5,38,5,0,58
7,24,72,26,0,15,69,60,68,11,3,24,4,1,60
5,22,76,28,0,15,69,60,68,11,2,22,2,6,29
0,20,80,32,0,11,51,50,50,20,0,20,0,1,50
2,38,61,26,0,13,72,68,71,22,1,37,1,0,68
9,22,73,25,0,14,67,54,66,18,5,22,5,1,54
0,21,79,31,0,12,62,58,61,20,0,20,0,2,58
0,31,69,35,0,0,49,64,33,32,0,31,0,20,26
4,49,49,9,0,12,84,82,83,9,2,48,1,3,66
0,50,50,30,0,12,63,60,62,18,0,49,0,0,60
4,57,41,30,0,4,64,55,63,16,2,56,2,4,28
0,57,43,32,0,8,64,64,63,22,0,56,0,0,64
0,40,60,39,0,5,54,54,43,37,0,39,0,3,44
0,8,92,8,0,8,83,83,14,53,0,7,0,21,14
22,0,89,0,0,3,76,85,12,47,10,0,11,12,73
16,35,57,12,0,4,46,52,45,25,8,35,8,1,26
2,64,36,16,0,16,81,81,80,15,2,63,2,0,81
6,43,54,21,0,0,45,53,44,15,3,42,3,3,18
4,57,41,32,0,3,61,59,60,20,2,56,2,3,24
16,37,55,36,0,4,51,47,50,22,8,36,8,0,30
16,36,56,32,0,1,45,53,44,26,8,35,8,2,51
11,49,46,30,0,2,56,52,55,29,6,48,5,2,27
2,65,35,20,0,5,71,69,70,17,2,64,2,0,69
5,57,41,19,0,8,67,63,66,12,3,56,2,0,63
0,44,56,26,0,13,56,56,55,20,0,43,0,0,56
6,40,57,40,0,7,49,49,48,41,3,39,3,2,30
6,42,55,42,0,3,51,51,46,39,3,41,3,2,33
10,38,57,39,0,5,49,49,48,17,5,37,5,2,27
8,79,20,1,0,10,95,95,94,2,7,78,7,0,95
2,32,68,0,0,15,48,50,47,22,2,31,2,14,48
28,36,50,29,0,3,54,44,53,26,13,36,13,8,20
13,55,41,22,0,0,63,56,62,17,8,55,6,0,56
27,28,60,21,0,2,44,54,43,15,14,28,12,0,30
5,55,43,20,0,0,57,56,56,17,3,54,2,1,56
12,38,56,17,0,0,43,55,42,25,6,37,6,1,43
13,69,28,13,0,1,80,74,79,12,10,68,7,0,74
6,64,33,14,0,0,67,62,66,17,3,63,3,3,57
0,96,4,0,0,0,95,95,94,2,0,95,0,0,95
0,70,30,0,0,0,69,69,68,11,0,69,0,0,69
21,51,42,22,0,0,64,61,63,22,14,50,14,0,61
12,48,47,26,0,1,56,48,55,25,7,47,5,3,21
10,50,46,13,0,1,58,46,57,15,6,49,4,0,46
1,53,47,35,0,0,54,48,53,19,1,52,1,3,38
8,60,36,30,0,0,63,60,62,20,4,59,4,1,60
16,52,42,15,0,0,61,56,60,17,10,51,6,3,50
15,52,41,19,0,1,62,55,61,17,8,51,7,4,27
35,36,53,3,0,0,59,58,58,21,23,36,22,4,50
20,39,53,3,0,0,50,49,49,25,12,38,11,2,48
31,26,61,10,0,1,46,52,45,18,18,25,16,1,36
78,5,59,5,0,0,46,52,45,17,41,5,36,3,21
66,0,85,0,0,0,50,50,49,14,50,0,50,4,46
65,2,73,2,0,0,41,57,40,18,39,2,33,3,57
52,0,82,0,0,0,54,65,32,23,33,0,33,6,33
64,0,78,0,0,0,52,57,40,23,41,0,39,2,33
42,0,84,0,0,0,71,73,24,25,25,0,25,6,25
53,2,84,12,0,7,64,62,63,15,38,2,38,4,58
57,7,73,9,0,4,54,44,53,10,37,7,31,2,38
44,7,80,9,0,1,40,58,39,13,30,7,24,3,24
49,2,78,4,0,0,57,67,30,24,28,2,28,3,67
18,2,89,20,0,10,55,59,38,26,9,2,9,0,35
55,2,70,4,0,1,53,67,30,23,26,2,27,1,67
41,1,84,1,0,5,55,58,39,25,25,1,23,0,37
58,1,72,3,0,1,43,62,35,18,31,1,26,0,24
60,0,87,0,0,0,46,52,45,17,46,0,46,2,43
66,0,90,0,0,0,56,56,55,16,55,0,55,4,56
71,0,94,2,0,1,67,62,66,11,65,0,62,0,62
40,0,82,0,0,0,76,76,21,38,21,0,21,4,56
69,2,81,2,0,0,54,49,53,26,51,2,48,3,25
56,5,74,7,0,1,45,53,44,12,34,5,27,2,27
23,0,92,4,0,2,55,78,19,21,14,0,12,7,7
76,0,71,0,0,0,52,52,45,28,46,0,46,4,40
54,1,84,7,0,3,48,50,47,32,38,1,37,3,38
49,4,81,4,0,3,46,52,45,28,33,4,32,0,41
40,5,81,11,0,3,55,60,37,28,25,5,25,4,22
39,20,66,9,0,3,52,46,51,17,25,19,19,0,44
52,9,84,18,0,5,66,59,65,12,44,9,41,2,59
7,28,70,18,0,8,57,55,56,16,5,28,4,7,55
65,5,72,0,0,0,47,51,46,21,41,5,37,3,37
60,0,80,0,0,0,52,59,38,28,39,0,39,4,28
49,0,83,2,0,1,59,64,33,25,31,0,29,3,64
58,0,84,2,0,1,47,54,43,19,41,0,41,9,54
62,3,83,6,0,1,54,44,53,13,47,3,38,0,38
64,5,70,8,0,2,48,50,47,14,39,5,25,3,26
31,1,88,2,0,0,52,78,19,17,19,1,16,3,78
45,1,77,0,0,0,54,75,22,21,23,0,21,1,17
41,3,82,8,0,2,56,64,33,22,25,3,25,2,26
53,1,88,2,0,3,51,50,50,20,42,0,41,4,45
58,0,78,0,0,0,63,63,34,26,35,0,35,3,63
53,3,81,8,0,6,51,51,50,27,36,3,36,4,40
28,15,73,20,0,7,57,41,56,16,15,15,12,1,33
51,2,78,4,0,1,47,64,33,20,30,2,25,6,25
37,7,77,11,0,1,36,67,30,18,21,7,16,3,19
50,9,77,2,0,0,44,54,43,15,36,8,33,0,39
39,18,70,6,0,0,44,54,43,16,26,18,19,8,37
47,8,73,4,0,0,44,63,34,24,27,8,19,3,63
30,0,89,0,0,0,57,80,17,23,18,0,14,3,80
46,0,82,0,0,0,53,71,26,24,27,0,21,3,71
23,1,94,14,0,13,62,59,61,18,17,1,15,6,51
20,1,91,25,0,14,55,46,54,20,12,1,10,0,46
14,3,91,15,0,17,57,46,56,8,8,3,5,0,46
6,7,90,22,0,20,65,50,64,12,3,6,3,0,50
7,1,96,25,0,15,46,52,45,22,4,1,3,4,40
7,3,94,13,0,21,68,66,67,15,4,2,3,0,66
4,0,99,20,0,23,69,69,68,16,3,0,3,0,69
0,0,100,19,0,29,76,76,75,11,0,0,0,0,76
29,4,83,6,0,4,39,66,31,23,16,4,13,1,16
34,18,66,9,0,0,40,63,34,26,18,17,16,6,12
6,0,98,22,0,14,42,56,41,15,3,0,2,4,56
0,0,100,19,0,27,74,74,73,14,0,0,0,1,74
0,0,100,20,0,20,61,61,60,21,0,0,0,0,61
16,0,92,18,0,28,68,60,67,22,8,0,8,0,60
4,0,98,22,0,21,70,68,69,24,2,0,2,4,22
0,0,100,13,0,13,46,52,45,19,0,0,0,0,46
7,3,94,24,0,20,65,54,64,11,4,3,3,0,54
4,1,97,30,0,21,60,59,59,17,2,1,2,0,59
4,0,100,11,0,26,88,88,87,7,4,0,4,0,88
8,0,97,21,0,26,70,70,69,15,5,0,5,1,70
4,0,100,12,0,31,87,87,86,6,4,0,4,0,87
0,0,100,25,0,25,74,74,73,14,0,0,0,1,74
6,2,95,17,0,27,79,72,78,9,3,2,3,0,72
12,1,93,9,0,26,84,74,83,9,6,1,6,1,74
14,1,92,26,0,16,52,46,51,15,7,0,7,3,28
8,4,92,9,0,13,50,48,49,12,4,4,4,1,39
3,0,98,22,0,15,39,59,38,23,1,0,1,2,59
6,0,97,28,0,26,67,64,66,27,3,0,3,0,64
4,0,98,26,0,21,69,67,68,24,2,0,2,0,67
0,0,100,10,0,28,89,89,88,5,0,0,0,0,89
12,0,94,13,0,20,55,49,54,11,6,0,6,1,49
2,0,99,24,0,19,60,58,59,25,1,0,1,6,27
10,1,94,17,0,19,66,58,65,14,4,1,4,1,58
3,0,98,16,0,18,50,48,49,18,2,0,2,1,47
9,0,96,16,0,21,65,59,64,20,4,0,4,5,59
8,2,94,9,0,9,37,67,30,23,4,2,4,3,22
0,12,88,34,0,16,55,52,54,22,0,12,0,0,52
0,3,97,26,0,21,59,59,58,22,0,3,0,0,59
4,9,89,5,0,24,70,65,69,10,2,8,2,11,65
6,27,70,29,0,14,67,64,66,16,3,27,3,1,64
18,32,59,19,0,6,50,48,49,13,9,32,8,7,36
12,23,72,16,0,14,55,50,54,10,7,23,5,5,45
2,16,83,11,0,33,59,58,58,19,0,16,0,0,58
4,30,68,22,0,19,63,63,62,20,2,30,2,4,56
6,15,83,16,0,25,57,57,56,24,4,14,4,3,57
0,24,76,34,0,11,48,54,43,27,0,24,0,2,31
0,25,75,29,0,15,53,53,44,30,0,24,0,0,45
2,42,58,2,0,37,92,92,91,6,2,42,2,0,92
12,20,74,2,0,30,57,49,56,11,6,20,6,0,49
8,29,67,31,0,15,51,47,50,16,4,29,4,1,39
4,60,38,7,0,20,81,79,80,14,2,59,2,3,79
12,29,65,9,0,10,48,50,47,18,6,28,6,3,37
4,27,71,13,0,16,46,52,45,21,2,26,2,4,32
0,46,54,46,0,5,50,48,49,26,0,45,0,2,41
0,69,31,16,0,11,79,79,78,14,0,68,0,3,63
0,38,62,16,0,22,59,59,58,23,0,38,0,0,59
0,48,52,33,0,7,54,54,53,24,0,47,0,0,54
0,39,61,13,0,33,73,70,72,19,0,38,0,0,70
10,48,47,30,0,4,58,50,57,25,5,48,5,4,36
9,37,58,29,0,14,59,47,58,17,5,36,5,1,47
15,38,55,30,0,13,61,47,60,23,7,38,7,1,47
0,48,52,29,0,9,58,55,57,37,0,48,0,0,55
0,63,37,19,0,6,68,68,67,30,0,62,0,1,67
4,42,56,13,0,8,53,48,52,12,2,41,2,3,42
0,40,60,32,0,19,58,58,57,19,0,39,0,0,58
0,40,60,19,0,41,80,80,79,18,0,40,0,0,80
0,45,55,26,0,26,70,70,69,28,0,45,0,0,70
0,48,52,31,0,17,64,64,63,29,0,48,0,1,64
0,50,50,38,0,1,50,50,49,38,0,49,0,0,50
0,82,18,3,0,14,95,95,94,3,0,81,0,1,92
0,84,16,4,0,9,92,92,91,5,0,83,0,0,92
0,78,22,6,0,7,84,84,83,6,0,77,0,0,84
32,23,61,23,0,6,52,46,51,14,16,23,16,2,29
4,47,51,30,0,1,49,49,48,20,2,46,2,4,25
4,81,18,3,0,2,85,84,84,7,3,80,2,0,84
2,46,53,10,0,2,48,50,47,13,1,45,1,6,44
8,29,67,14,0,8,54,44,53,20,4,28,4,0,30
10,48,48,16,0,0,55,51,54,14,6,47,4,0,51
0,42,58,13,0,3,48,50,47,18,0,42,0,3,37
0,62,38,10,0,0,61,61,60,22,0,61,0,4,21
0,69,31,14,0,1,69,69,68,16,0,68,0,1,69
0,60,40,15,0,2,62,60,61,18,0,59,0,1,60
4,56,42,6,0,1,61,53,60,17,2,55,2,0,53
0,80,20,1,0,0,79,79,78,10,0,79,0,18,21
8,49,47,6,0,1,55,48,54,19,4,48,4,5,24
12,59,35,12,0,1,67,58,66,10,6,58,6,1,58
0,60,40,5,0,0,59,59,58,21,0,59,0,0,59
0,57,43,22,0,1,58,56,57,15,0,56,0,1,56
10,54,41,16,0,3,65,53,64,12,5,53,5,4,16
8,47,48,21,0,0,54,46,53,15,4,46,5,4,14
0,58,42,19,0,0,57,57,56,16,0,57,0,4,53
0,68,32,30,0,0,67,67,66,17,0,67,0,0,67
8,73,23,0,0,0,76,72,75,8,4,72,4,4,72
4,45,53,20,0,4,56,44,55,18,2,44,1,0,44
0,53,47,28,0,1,57,52,56,25,0,52,0,3,35
2,62,37,20,0,0,62,61,61,20,1,61,1,1,61
4,65,33,4,0,1,69,63,68,14,2,64,2,1,63
8,53,44,28,0,1,59,55,58,20,5,52,3,1,55
4,56,42,22,0,1,61,55,60,15,2,55,2,0,55
8,54,42,10,0,2,63,53,62,8,4,53,4,0,53
39,30,62,13,0,2,64,58,63,23,30,30,29,7,51
29,40,49,17,0,1,61,52,60,21,18,39,14,2,24
12,63,36,4,0,0,74,72,73,12,11,62,10,2,72
12,53,41,19,0,0,58,56,57,15,6,52,6,0,56
7,54,45,21,0,2,65,59,64,13,6,53,6,0,59
2,74,26,11,0,0,75,75,74,11,1,74,1,0,75
10,62,33,5,0,0,66,66,65,23,5,61,5,0,66
59,17,58,4,0,1,52,48,51,30,33,17,32,10,36
84,9,70,2,0,0,72,69,71,19,62,9,61,5,37
69,5,71,3,0,1,51,47,50,24,44,5,39,3,39
61,0,71,1,0,0,51,65,32,27,31,0,28,5,27
57,1,87,4,0,4,53,45,52,25,44,1,38,1,38
26,0,87,18,0,7,37,61,36,27,12,0,12,3,28
43,2,84,11,0,1,40,58,39,23,28,2,22,3,22
58,2,76,2,0,0,39,61,36,20,35,2,35,6,35
46,0,88,4,0,2,39,59,38,18,33,0,33,3,30
68,0,79,0,0,0,52,52,45,28,46,0,46,8,46
53,0,82,0,0,0,64,64,33,29,34,0,34,4,34
33,2,88,17,0,13,60,47,59,15,22,2,21,0,47
28,2,87,21,0,10,46,52,45,18,17,2,13,1,24
30,2,83,10,0,4,37,69,28,20,15,2,15,3,20
42,0,79,8,0,5,59,65,32,30,21,0,21,2,65
55,0,72,0,0,0,70,72,25,34,26,0,27,1,72
51,0,75,2,0,1,62,70,27,31,25,0,24,2,19
36,1,84,8,0,11,49,49,48,18,20,1,15,4,43
62,1,94,6,0,5,75,64,74,10,56,1,51,4,64
43,0,94,0,0,0,42,62,35,14,36,0,36,11,36
14,0,95,0,0,0,46,90,7,21,8,0,7,2,90
25,3,88,3,0,0,69,80,17,24,15,3,15,3,80
84,3,67,5,0,1,59,53,58,28,53,3,53,5,27
97,0,76,0,0,0,72,72,71,22,72,0,72,4,30
21,3,92,24,0,11,49,49,48,17,15,3,11,12,37
36,4,81,9,0,3,44,65,32,24,21,4,20,0,24
37,19,76,12,0,5,66,64,65,20,32,18,32,6,58
23,17,73,19,0,5,53,56,41,26,12,17,12,3,20
